"filename", "language", "Python", "Markdown", "C++", "Properties", "Shell Script", "PowerShell", "JSON", "HTML", "JavaScript", "PostCSS", "XML", "reStructuredText", "comment", "blank", "total"
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/color.pyi", "Python", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 57
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/colordict.py", "Python", 667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 3, 693
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/constants.pyi", "Python", 556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 561
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/cursors.py", "Python", 685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 52, 838
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/cursors.pyi", "Python", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 92
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/display.pyi", "Python", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 78
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/__main__.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 38
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/_static/_sphinx_javascript_frameworks_compat.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 34, 10, 135
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/_static/basic.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 703, 0, 0, 32, 190, 925
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/_static/doctools.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 29, 19, 157
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/_static/documentation_options.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 13
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/_static/jquery-3.5.1.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 6906, 0, 0, 0, 1890, 2077, 10873
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/_static/jquery-3.6.0.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 6895, 0, 0, 0, 1911, 2076, 10882
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/_static/jquery.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 3
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/_static/language_data.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 154, 0, 0, 0, 23, 23, 200
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/_static/pygame.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 545, 0, 0, 28, 134, 707
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/_static/pygame_lofi.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 0, 0, 1, 235
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/_static/pygame_logo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 0, 0, 1, 235
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/_static/pygame_powered.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 326, 0, 0, 1, 327
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/_static/pygments.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 75
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/_static/reset.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 5, 1, 50
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/_static/searchtools.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 427, 0, 0, 0, 117, 77, 621
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/_static/sphinx_highlight.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 26, 16, 155
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/_static/tooltip.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 5, 9, 45
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/_static/underscore-1.13.1.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1445, 0, 0, 0, 370, 228, 2043
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/_static/underscore.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 6
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/c_api.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 12, 152
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/c_api/base.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 317, 0, 0, 0, 0, 0, 40, 357
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/c_api/bufferproxy.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 17, 179
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/c_api/cdrom.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 18, 178
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/c_api/color.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 16, 168
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/c_api/display.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 17, 173
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/c_api/event.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 19, 188
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/c_api/freetype.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 17, 176
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/c_api/mixer.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 22, 209
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/c_api/rect.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 183, 0, 0, 0, 0, 0, 21, 204
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/c_api/rwobject.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 18, 200
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/c_api/slots.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 141, 0, 0, 0, 0, 0, 12, 153
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/c_api/surface.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 19, 198
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/c_api/surflock.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 203, 0, 0, 0, 0, 0, 24, 227
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/c_api/version.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 17, 169
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/filepaths.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 12, 145
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/genindex.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 2492, 0, 0, 0, 0, 0, 184, 2676
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 315, 0, 0, 0, 0, 0, 28, 343
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/logos.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 12, 168
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/py-modindex.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 238, 0, 0, 0, 0, 0, 11, 249
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/bufferproxy.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 0, 17, 274
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/camera.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 436, 0, 0, 0, 0, 0, 26, 462
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/cdrom.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 541, 0, 0, 0, 0, 0, 37, 578
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/color.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 495, 0, 0, 0, 0, 0, 28, 523
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/color_list.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 2793, 0, 0, 0, 0, 0, 12, 2805
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/context.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 229, 0, 0, 0, 0, 0, 18, 247
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/cursors.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 409, 0, 0, 0, 0, 0, 29, 438
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/display.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 965, 0, 0, 0, 0, 0, 41, 1006
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/draw.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 913, 0, 0, 0, 0, 0, 43, 956
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/event.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 761, 0, 0, 0, 0, 0, 35, 796
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/examples.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 663, 0, 0, 0, 0, 0, 40, 703
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/fastevent.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 0, 20, 277
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/font.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 775, 0, 0, 0, 0, 0, 42, 817
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/freetype.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1198, 0, 0, 0, 0, 0, 63, 1261
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/gfxdraw.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1014, 0, 0, 0, 0, 0, 35, 1049
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/image.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 532, 0, 0, 0, 0, 0, 25, 557
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/joystick.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1065, 0, 0, 0, 0, 0, 72, 1137
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/key.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 618, 0, 0, 0, 0, 0, 24, 642
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/locals.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 13, 157
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/mask.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1070, 0, 0, 0, 0, 0, 39, 1109
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/math.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1716, 0, 0, 0, 0, 0, 102, 1818
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/midi.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 784, 0, 0, 0, 0, 0, 42, 826
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/mixer.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 927, 0, 0, 0, 0, 0, 50, 977
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/mouse.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 373, 0, 0, 0, 0, 0, 24, 397
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/music.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 464, 0, 0, 0, 0, 0, 29, 493
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/overlay.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 206, 0, 0, 0, 0, 0, 16, 222
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/pixelarray.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 453, 0, 0, 0, 0, 0, 24, 477
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/pixelcopy.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 236, 0, 0, 0, 0, 0, 17, 253
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/pygame.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 667, 0, 0, 0, 0, 0, 29, 696
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/rect.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 837, 0, 0, 0, 0, 0, 64, 901
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/scrap.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 428, 0, 0, 0, 0, 0, 21, 449
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/sdl2_controller.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 33, 559
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/sdl2_video.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 985, 0, 0, 0, 0, 0, 77, 1062
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/sndarray.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 246, 0, 0, 0, 0, 0, 19, 265
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/sprite.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1304, 0, 0, 0, 0, 0, 77, 1381
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/surface.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1269, 0, 0, 0, 0, 0, 63, 1332
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/surfarray.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 530, 0, 0, 0, 0, 0, 32, 562
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/tests.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 220, 0, 0, 0, 0, 0, 14, 234
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/time.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 333, 0, 0, 0, 0, 0, 23, 356
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/touch.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 17, 231
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/ref/transform.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 560, 0, 0, 0, 0, 0, 38, 598
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/search.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 15, 92
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/searchindex.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/tut/CameraIntro.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 355, 0, 0, 0, 0, 0, 19, 374
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/tut/ChimpLineByLine.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 565, 0, 0, 0, 0, 0, 28, 593
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/tut/DisplayModes.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 309, 0, 0, 0, 0, 0, 14, 323
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/tut/ImportInit.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 181, 0, 0, 0, 0, 0, 12, 193
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/tut/MakeGames.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 221, 0, 0, 0, 0, 0, 12, 233
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/tut/MoveIt.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 641, 0, 0, 0, 0, 0, 12, 653
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/tut/PygameIntro.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 401, 0, 0, 0, 0, 0, 18, 419
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/tut/SpriteIntro.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 482, 0, 0, 0, 0, 0, 12, 494
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/tut/SurfarrayIntro.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 635, 0, 0, 0, 0, 0, 20, 655
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/tut/chimp.py.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 284, 0, 0, 0, 0, 0, 54, 338
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/tut/newbieguide.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 522, 0, 0, 0, 0, 0, 20, 542
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/tut/tom_games2.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 215, 0, 0, 0, 0, 0, 21, 236
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/tut/tom_games3.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 202, 0, 0, 0, 0, 0, 14, 216
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/tut/tom_games4.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 223, 0, 0, 0, 0, 0, 22, 245
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/tut/tom_games5.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 217, 0, 0, 0, 0, 0, 17, 234
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/docs/generated/tut/tom_games6.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 391, 0, 0, 0, 0, 0, 42, 433
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/draw.pyi", "Python", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 75
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/draw_py.py", "Python", 338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 113, 563
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/event.pyi", "Python", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 52
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/examples/README.rst", "reStructuredText", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 45, 155
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/examples/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/examples/aacircle.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 42
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/examples/aliens.py", "Python", 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 68, 396
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/examples/arraydemo.py", "Python", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 22, 121
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/examples/audiocapture.py", "Python", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 18, 79
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/examples/blend_fill.py", "Python", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 22, 115
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/examples/blit_blends.py", "Python", 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 36, 198
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/examples/camera.py", "Python", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 28, 122
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/examples/chimp.py", "Python", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 42, 204
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/examples/cursors.py", "Python", 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 51, 260
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/examples/data/teal.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 10
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/examples/dropevent.py", "Python", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 13, 73
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/examples/eventlist.py", "Python", 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 43, 195
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/examples/font_viewer.py", "Python", 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 34, 279
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/examples/fonty.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 18, 82
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/examples/freetype_misc.py", "Python", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 23, 158
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/examples/glcube.py", "Python", 382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 84, 592
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib/python3.12/site-packages/pygame/examples/go_over_there.py", "Python", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 17, 90
